sample,patient,vessel,seed,group,n_edges,pred_gt_length_ratio,broken_edge_fraction_5x,signed_excess_mm,positive_excess_mm
54_LCA,54,LCA,205019,sacrificed,16,0.7034027852821638,0.0,-2.445212093010016,0.07876092925144046
54_LCA,54,LCA,205019,always_nonconsecutive,2,62.98565083433062,1.0,59.924476228226034,59.924476228226034
54_RCA,54,RCA,104729,always_consecutive,724,1.378858603599113,0.012430939226519336,127.2464851294232,195.26265792510446
54_RCA,54,RCA,104729,rescued,14,55.13653949747776,0.7857142857142857,366.88561961234245,366.9793406807114
54_RCA,54,RCA,104729,sacrificed,12,0.7263123036868127,0.0,-1.590206880913973,0.12114286890889259
54_RCA,54,RCA,104729,always_nonconsecutive,1,93.36807911494944,1.0,31.571120791242482,31.571120791242482
54_RCA,54,RCA,130363,always_consecutive,724,1.5610703904947354,0.012430939226519336,188.44559532873495,245.4357236564916
54_RCA,54,RCA,130363,rescued,14,49.73526596206412,0.8571428571428571,330.2809602430766,330.2809602430766
54_RCA,54,RCA,130363,sacrificed,12,0.8128708449181037,0.0,-1.0872760231440166,0.4671006419883653
54_RCA,54,RCA,130363,always_nonconsecutive,1,100.54912076718092,1.0,34.025578387220044,34.025578387220044
54_RCA,54,RCA,155921,always_consecutive,724,1.5562234301188784,0.016574585635359115,186.81765639444586,233.66732650900295
54_RCA,54,RCA,155921,rescued,14,43.7946849368775,0.8571428571428571,290.0213911883448,290.0213911883448
54_RCA,54,RCA,155921,sacrificed,12,1.1312781275243133,0.0,0.7627649489357257,1.1319033622021202
54_RCA,54,RCA,155921,always_nonconsecutive,1,92.34543886172271,1.0,31.22158554844038,31.22158554844038
54_RCA,54,RCA,181081,always_consecutive,724,1.5799785781394842,0.009668508287292817,194.79625067905596,240.04511012591567
54_RCA,54,RCA,181081,rescued,14,63.66738069379272,0.9285714285714286,424.69949148478327,424.7747011377212
54_RCA,54,RCA,181081,sacrificed,12,1.087216587000349,0.0,0.5067542993203402,1.4511964413677452
54_RCA,54,RCA,181081,always_nonconsecutive,1,194.47233010073091,1.0,66.12823782739827,66.12823782739827
54_RCA,54,RCA,205019,always_consecutive,724,1.1956801306454727,0.013812154696132596,65.72269600784917,131.04230684259383
54_RCA,54,RCA,205019,rescued,14,37.365268229728514,0.7857142857142857,246.44896202600057,246.6357181784105
54_RCA,54,RCA,205019,sacrificed,12,10.351331761354084,0.08333333333333333,54.3340176154573,55.57790908094614
54_RCA,54,RCA,205019,always_nonconsecutive,1,60.269538099875604,1.0,20.25814290523092,20.25814290523092
556_RCA,556,RCA,104729,always_consecutive,35,3.077130606727722,0.08571428571428572,31.41828705615498,31.823709438775328
556_RCA,556,RCA,104729,rescued,1,9.512025452020298,1.0,2.9792080964370986,2.9792080964370986
556_RCA,556,RCA,104729,always_nonconsecutive,1,6.2844717254743685,1.0,2.6156802326292663,2.6156802326292663
556_RCA,556,RCA,130363,always_consecutive,35,1.612276192202651,0.02857142857142857,9.261174575140245,10.59056289010637
556_RCA,556,RCA,130363,rescued,1,9.532837306764868,1.0,2.9864922436129255,2.9864922436129255
556_RCA,556,RCA,130363,always_nonconsecutive,1,6.874889174870414,1.0,2.9079219800758374,2.9079219800758374
556_RCA,556,RCA,155921,always_consecutive,35,2.489624255370096,0.05714285714285714,22.531776436898706,22.68205327026854
556_RCA,556,RCA,155921,rescued,1,30.723696338017543,1.0,10.403290883633561,10.403290883633561
556_RCA,556,RCA,155921,always_nonconsecutive,1,21.35409322834479,1.0,10.074762828955343,10.074762828955343
556_RCA,556,RCA,181081,always_consecutive,35,5.047567807649482,0.45714285714285713,61.22274971448289,61.26986517016258
556_RCA,556,RCA,181081,rescued,1,31.61897753329817,1.0,10.716639216601113,10.716639216601113
556_RCA,556,RCA,181081,always_nonconsecutive,1,19.113401213322092,1.0,8.965676790543624,8.965676790543624
556_RCA,556,RCA,205019,always_consecutive,35,1.5050668737720772,0.05714285714285714,7.639546579945029,10.563802852460878
556_RCA,556,RCA,205019,rescued,1,15.33308882132611,1.0,5.01657972055427,5.01657972055427
556_RCA,556,RCA,205019,always_nonconsecutive,1,11.023090224352051,1.0,4.961176884212371,4.961176884212371
568_LCA,568,LCA,104729,always_consecutive,1183,1.4903386544859845,0.0076077768385460695,262.6030926587553,354.7836093185856
568_LCA,568,LCA,104729,rescued,15,59.12180498665917,0.8,370.13168668318906,370.13168668318906
568_LCA,568,LCA,104729,sacrificed,11,0.853930526062336,0.0,-0.77810145253608,0.2854888104922959
568_LCA,568,LCA,104729,always_nonconsecutive,4,144.10789789270353,1.0,195.6554656285073,195.6554656285073
568_LCA,568,LCA,130363,always_consecutive,1183,1.3444754697165802,0.006762468300929839,184.48540180353447,299.2041197358353
568_LCA,568,LCA,130363,rescued,15,61.74239264410148,0.8,386.8201314066953,386.8201314066953
568_LCA,568,LCA,130363,sacrificed,11,0.7224549762714766,0.0,-1.478462133706911,0.08489238662502413
568_LCA,568,LCA,130363,always_nonconsecutive,4,140.6320257195928,0.75,190.90329332698246,190.90329332698246
568_LCA,568,LCA,155921,always_consecutive,1183,1.4741961580684853,0.013524936601859678,253.95790541176586,342.24984328563653
568_LCA,568,LCA,155921,rescued,15,84.08125456662034,0.8,529.0786287789399,529.0786287789399
568_LCA,568,LCA,155921,sacrificed,11,0.8585945645561824,0.0,-0.7532564590619816,0.4773355428579757
568_LCA,568,LCA,155921,always_nonconsecutive,4,140.7557313991152,1.0,191.07242230367942,191.07242230367942
568_LCA,568,LCA,181081,always_consecutive,1183,1.616417150957636,0.01267962806424345,330.125003869139,403.3709015514943
568_LCA,568,LCA,181081,rescued,15,85.52245482626739,0.8,538.256490393421,538.256490393421
568_LCA,568,LCA,181081,sacrificed,11,0.826112298760252,0.0,-0.9262871239650573,0.22703113306679495
568_LCA,568,LCA,181081,always_nonconsecutive,4,130.22447968491227,1.0,176.67421655728333,176.67421655728333
568_LCA,568,LCA,205019,always_consecutive,1183,1.4667621528138242,0.0076077768385460695,249.976590145561,346.49484293495414
568_LCA,568,LCA,205019,rescued,15,92.81138856284355,0.8,584.6739294020715,584.6739294020715
568_LCA,568,LCA,205019,sacrificed,11,0.7850113545614888,0.0,-1.1452288612051738,0.09472543591384391
568_LCA,568,LCA,205019,always_nonconsecutive,4,116.66247112832275,1.0,158.13239505008184,158.13239505008184
568_RCA,568,RCA,104729,always_consecutive,649,1.3854355250603432,0.01386748844375963,117.51156284589517,182.31649897131354
568_RCA,568,RCA,104729,rescued,8,47.647939923220655,0.875,172.24625785458107,172.24625785458107
568_RCA,568,RCA,104729,sacrificed,8,0.7810350434033111,0.0,-0.8870976368632498,0.014162068542664386
568_RCA,568,RCA,130363,always_consecutive,649,1.310710329673425,0.009244992295839754,94.72934916046266,162.31671307593092
568_RCA,568,RCA,130363,rescued,8,36.4072269021122,0.875,130.74022872039,130.74022872039
568_RCA,568,RCA,130363,sacrificed,8,0.7349367129889748,0.0,-1.0738568361867342,0.0
568_RCA,568,RCA,155921,always_consecutive,649,1.300919217180539,0.012326656394453005,91.74423529256248,164.69911099203043
568_RCA,568,RCA,155921,rescued,8,44.4948701568982,0.875,160.6036329305786,160.6036329305786
568_RCA,568,RCA,155921,sacrificed,8,0.7535557969466453,0.0,-0.9984249239934488,0.1701005213039921
